;atleta_id;rodada_id;clube_id;posicao_id;status_id;pontos_num;preco_num;variacao_num;media_num;jogos_num;slug;apelido;apelido_abreviado;nome;foto;id_atleta;scout.A;scout.CA;scout.DS;scout.FC;scout.FD;scout.FF;scout.FS;scout.PI;scout.CV;scout.FT;scout.G;scout.I;scout.SG;scout.DE;scout.GS;scout.PC;scout.PP;scout.PS;scout.DP;scout.GC
193;106843;38;282;4;7;1.1;2.46;-0.15;2.65;15;borrero;Borrero;Borrero;Dylan Felipe Borrero Caicedo;https://s.glbimg.com/es/sde/f/2021/05/02/37dcf7f58f2e695bfae7d4e010e0bbfc_FORMATO.png;193;1.0;2.0;16.0;6.0;1.0;9.0;12.0;36.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
194;98672;38;282;5;7;2.1;6.99;-1.13;3.78;17;savarino;Savarino;Savarino;Jefferson David Savarino Quintero;https://s.glbimg.com/es/sde/f/2021/05/02/d3e7e7202b89ee25b82020db1b85b35e_FORMATO.png;194;2.0;1.0;6.0;8.0;4.0;16.0;15.0;103.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
195;106824;38;276;2;6;0.7;2.3;0.25;0.65;13;welington;Welington ;Welington ;Welington Damascena Santos;https://s.glbimg.com/es/sde/f/2021/05/01/408ac048c8bd5cdf787655a9c83e09cb_FORMATO.png;195;0.0;6.0;26.0;19.0;1.0;1.0;17.0;135.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
196;100103;38;280;5;6;0.0;3.65;0.0;1.69;15;pedrinho;Pedrinho;Pedrinho;Pedro Gabriel Pereira Lopes;https://s.glbimg.com/es/sde/f/2021/03/15/ce2c90d5b0d1c4b032cd64f7fb5beb61_FORMATO.png;196;2.0;2.0;11.0;8.0;6.0;7.0;8.0;34.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
197;39148;38;282;5;3;0.0;22.09;0.0;7.43;33;hulk;Hulk;Hulk;Givanildo Vieira de Souza;https://s.glbimg.com/es/sde/f/2021/04/23/d9ed7fa34aa12e4ce8768c9c2a2b4560_FORMATO.png;197;6.0;3.0;16.0;52.0;25.0;32.0;77.0;166.0;0.0;5.0;18.0;12.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0
198;38648;38;292;4;6;0.0;4.35;0.0;1.5;15;hernanes;Hernanes;Hernanes;Anderson Hernanes de Carvalho Andrade Lima;https://s.glbimg.com/es/sde/f/2021/08/03/65c7ee787505579f78326fa0a3e1d280_FORMATO.png;198;0.0;4.0;16.0;17.0;11.0;9.0;27.0;79.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;42411;38;282;6;7;5.49;12.9;-0.4;4.81;36;cuca;Cuca;Cuca;Alexi Stival;https://s.glbimg.com/es/sde/f/2021/04/27/0ea32497ac7f6b6b22649eecca984fec_FORMATO.png;199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200;91521;38;276;5;6;0.0;4.31;0.0;1.12;17;eder;Eder;Eder;Eder Citadin Martins;https://s.glbimg.com/es/sde/f/2021/04/23/ff7b45596f91ee27d7e1a5a141525da3_FORMATO.png;200;2.0;3.0;10.0;14.0;4.0;6.0;12.0;32.0;0.0;0.0;1.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
201;84863;38;293;6;7;2.84;4.24;-0.54;3.24;14;alberto-valentim;Alberto Valentim;A. Valentim;Alberto Valentim do Carmo Neto;https://s.glbimg.com/es/sde/f/2021/04/27/330fee85f00a26093f7e85cf80e57bbc_FORMATO.png;201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
202;91573;38;276;3;3;0.0;7.47;0.0;5.0;14;arboleda;Arboleda;Arboleda;Robert Abel Arboleda Escobar;https://s.glbimg.com/es/sde/f/2021/05/01/4179531990175e00310f78227cf7a9ee_FORMATO.png;202;0.0;2.0;36.0;23.0;2.0;5.0;15.0;58.0;0.0;0.0;1.0;3.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
203;91702;38;280;5;6;0.0;1.98;0.0;0.2;3;leandrinho;Leandrinho;Leandrinho;Leandro Henrique do Nascimento;https://s.glbimg.com/es/sde/f/2021/04/06/f8093343b4d470badeec91b92c4e8b32_FORMATO.png;203;0.0;1.0;1.0;1.0;1.0;1.0;2.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
204;42259;38;276;4;6;0.0;4.0;0.0;0.0;0;william;William;William;William Fernando da Silva;https://s.glbimg.com/es/sde/f/2021/04/01/96671f6ad2a23cbcc59a6bef45caff9f_FORMATO.png;204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
205;108713;38;276;5;5;0.0;1.49;0.0;0.75;11;galeano;Galeano;Galeano;Antonio Javier Galeano Ferreira;https://s.glbimg.com/es/sde/f/2021/04/26/b6d521e5cb1de1cda567a28ead5b9942_FORMATO.png;205;0.0;3.0;13.0;11.0;3.0;2.0;16.0;49.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
206;109461;38;282;4;7;14.0;4.33;2.21;1.99;14;calebe;Calebe;Calebe;Calebe Gonçalves Ferreira da Silva;https://s.glbimg.com/es/sde/f/2021/05/02/613a829b5ab9c72bb99f5b578f017a8e_FORMATO.png;206;3.0;0.0;12.0;9.0;0.0;2.0;7.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
207;95770;38;280;4;6;0.0;3.24;0.0;0.7;5;vitinho;Vitinho;Vitinho;Victor Hugo Santana Carvalho;https://s.glbimg.com/es/sde/f/2020/07/28/51d0ea8bb18b7deb239ab41038d9cf2a_FORMATO.png;207;0.0;0.0;2.0;2.0;0.0;2.0;6.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
208;90061;38;354;2;5;0.0;6.9;0.0;2.89;33;bruno-pacheco;Bruno Pacheco;B. Pacheco;Bruno de Jesus Pacheco;https://s.glbimg.com/es/sde/f/2020/03/02/bb3a75a802b180cef8ecf48d9cc025fa_FORMATO.png;208;1.0;6.0;57.0;48.0;2.0;3.0;46.0;279.0;0.0;0.0;0.0;1.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
209;109463;38;282;5;6;2.4;2.48;0.44;0.85;4;savio;Sávio;Sávio;Sávio Moreira de Oliveira;https://s.glbimg.com/es/sde/f/2021/05/02/37517962eafc7aa02f1017d4a4865fa0_FORMATO.png;209;0.0;1.0;3.0;1.0;0.0;2.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
210;100848;38;280;2;7;3.9;10.19;0.12;3.85;17;luan-candido;Luan Cândido;L. Cândido;Luan Cândido de Almeida;https://s.glbimg.com/es/sde/f/2020/07/28/6e72b464ec47e25ee0d33c043677901a_FORMATO.png;210;0.0;1.0;33.0;35.0;4.0;10.0;9.0;153.0;0.0;1.0;3.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
211;72018;38;276;1;7;0.0;14.31;-0.52;3.79;34;tiago-volpi;Tiago Volpi;T. Volpi;Tiago Luis Volpi;https://s.glbimg.com/es/sde/f/2021/05/01/8494cb754a172f12970b212b1bce9535_FORMATO.png;211;0.0;1.0;1.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;11.0;102.0;36.0;0.0;0.0;0.0;1.0;0.0
212;95352;38;276;2;6;0.0;5.61;0.0;1.72;8;orejuela;Orejuela;Orejuela;Luis Manuel Orejuela García;https://s.glbimg.com/es/sde/f/2021/05/01/98db4f148382ed26fb0df803e0881f05_FORMATO.png;212;0.0;1.0;7.0;6.0;0.0;1.0;11.0;45.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
213;107203;38;1371;4;7;0.4;1.3;0.02;0.76;18;max;Max;Max;Max Alves da Silva;https://s.glbimg.com/es/sde/f/2021/09/20/e9ea9eafcf5e0490dd2a353b432ee867_FORMATO.png;213;0.0;4.0;16.0;13.0;4.0;10.0;3.0;81.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
214;90444;38;285;2;7;-3.8;3.5;-0.77;1.82;25;moises;Moisés;Moisés;Moisés Roberto Barbosa;https://s.glbimg.com/es/sde/f/2021/05/02/d752c08eebb57e9730779ab04f72451c_FORMATO.png;214;2.0;8.0;53.0;65.0;1.0;13.0;22.0;250.0;1.0;0.0;0.0;4.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
215;106299;38;280;3;5;0.0;2.07;0.0;0.64;8;realpe;Realpe;Realpe;Leonardo Javier Realpe Montaño;https://s.glbimg.com/es/sde/f/2020/07/28/b2e83687d1e3ee5357f4fde25603a389_FORMATO.png;215;0.0;1.0;5.0;7.0;1.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
216;60859;38;354;5;5;0.0;3.9;0.0;0.73;21;jael;Jael;Jael;Jael Ferreira Vieira;https://s.glbimg.com/es/sde/f/2021/03/11/232d16735562c6225715ef2a8f5802d9_FORMATO.png;216;2.0;7.0;2.0;14.0;4.0;10.0;5.0;64.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
217;72580;38;327;1;7;7.0;8.71;-0.38;4.28;33;matheus-cavichioli;Matheus Cavichioli;M. Cavichioli;Matheus Fernando Cavichioli;https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png;217;1.0;1.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;10.0;118.0;34.0;0.0;0.0;0.0;0.0;0.0
218;88916;38;373;1;6;0.0;4.04;0.0;-2.0;0;luan-polli;Luan Polli;L. Polli;Luan Polli Gomes;https://s.glbimg.com/es/sde/f/2021/07/30/33d9f849e9622bac6ecc7877b3c64c3b_FORMATO.png;218;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
219;87228;38;282;2;6;0.0;9.82;0.0;5.42;24;guilherme-arana;Guilherme Arana;G. Arana;Guilherme Antonio Arana Lopes;https://s.glbimg.com/es/sde/f/2021/05/02/282a160d63e94aaad12311a7c3bbf3f0_FORMATO.png;219;5.0;6.0;47.0;36.0;11.0;13.0;36.0;204.0;0.0;2.0;1.0;4.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
220;77544;38;354;4;6;0.3;8.37;-0.29;2.14;20;jorginho;Jorginho;Jorginho;Jorge de Moura Xavier;https://s.glbimg.com/es/sde/f/2021/03/11/b0a44cfda989f6570f0bb7c60fccd9d2_FORMATO.png;220;2.0;4.0;27.0;18.0;4.0;3.0;29.0;137.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
221;101398;38;327;5;6;0.0;2.96;0.0;3.03;6;chrigor;Chrigor;Chrigor;Chrigor Flores Moraes;https://s.glbimg.com/es/sde/f/2021/07/22/6982ee9a9c596cb7fbd35752770728e1_FORMATO.png;221;0.0;0.0;1.0;7.0;5.0;4.0;4.0;10.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
222;81881;38;354;1;7;1.0;3.73;-1.15;4.68;12;joao-ricardo;João Ricardo;J. Ricardo;João Ricardo Riedi;https://s.glbimg.com/es/sde/f/2021/03/11/e65a03381cbf028af699cf905ac12ba0_FORMATO.png;222;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;41.0;8.0;0.0;0.0;0.0;0.0;0.0
223;60825;38;327;5;7;4.6;7.7;-0.05;2.91;35;felipe-azevedo;Felipe Azevedo;F. Azevedo;Felipe Azevedo dos Santos;https://s.glbimg.com/es/sde/f/2021/06/04/557077cf6503ff0f7a4a40b3431e8813_FORMATO.png;223;2.0;4.0;47.0;42.0;16.0;20.0;35.0;164.0;0.0;1.0;5.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
224;103295;38;280;4;7;5.4;6.97;0.59;1.56;28;eric-ramires;Eric Ramires;E. Ramires;Eric dos Santos Rodrigues;https://s.glbimg.com/es/sde/f/2020/11/18/df8a0d80a74054663ff19ac2bd6c6799_FORMATO.png;224;1.0;2.0;37.0;35.0;1.0;5.0;20.0;56.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
225;81776;38;327;4;6;0.0;2.81;0.0;0.09;11;bruno-nazario;Bruno Nazário;B. Nazário;Bruno dos Santos Nazário;https://s.glbimg.com/es/sde/f/2021/06/04/100b1cb716e1a10a9fab2940745cfa5e_FORMATO.png;225;0.0;3.0;9.0;12.0;1.0;3.0;10.0;41.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
226;80393;38;354;4;7;1.3;4.84;-0.04;1.79;17;fabinho;Fabinho;Fabinho;Fábio Gonçalves;https://s.glbimg.com/es/sde/f/2020/08/31/481f6c89bdb858088d28d492b1b0c868_FORMATO.png;226;1.0;3.0;33.0;23.0;1.0;2.0;15.0;83.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
227;71937;38;327;4;6;2.0;7.47;0.18;2.77;24;juninho-valoura;Juninho Valoura;J. Valoura;Paulo Roberto Valoura Júnior;https://s.glbimg.com/es/sde/f/2021/06/04/bb9cdcd56ed46128268cac5bb14b941c_FORMATO.png;227;3.0;2.0;30.0;34.0;4.0;9.0;41.0;134.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
228;68770;38;277;4;7;0.5;3.27;-0.09;1.34;31;camacho;Camacho;Camacho;Guilherme de Aguiar Camacho;https://s.glbimg.com/es/sde/f/2021/06/15/14ddd8b299d247df1d401f6b25f160b5_FORMATO.png;228;1.0;6.0;71.0;38.0;1.0;6.0;8.0;137.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
229;82381;38;327;4;7;7.0;7.14;0.88;2.85;35;juninho;Juninho;Juninho;Adilson dos Anjos Oliveira;https://s.glbimg.com/es/sde/f/2021/06/04/c35f04fcd28f7a59dc606a15d28b10c8_FORMATO.png;229;2.0;2.0;78.0;40.0;7.0;8.0;31.0;200.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
230;103695;38;280;4;7;-0.4;2.49;-1.37;1.86;23;jadsom-silva;Jadsom Silva;J. Silva;Jadsom Meemyas de Oliveira da Silva;https://s.glbimg.com/es/sde/f/2021/03/11/505f3c536e536f52b8b2c6e762343c4f_FORMATO.png;230;1.0;13.0;63.0;36.0;6.0;8.0;11.0;82.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
231;50645;38;327;2;5;0.0;3.38;0.0;1.17;10;eduardo;Eduardo;Eduardo;Carlos Eduardo Santos Oliveira;https://s.glbimg.com/es/sde/f/2021/06/04/fae6b4ad0681f06837155acdee995c83_FORMATO.png;231;0.0;2.0;22.0;11.0;1.0;1.0;7.0;113.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
232;88427;38;354;4;6;2.9;3.58;0.35;1.51;27;marlon;Marlon;Marlon;Marlon Adriano Prezotti;https://s.glbimg.com/es/sde/f/2021/03/11/82de0720af26e6af3785bc1d141c4343_FORMATO.png;232;0.0;6.0;49.0;32.0;5.0;7.0;19.0;90.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
233;79334;38;327;3;7;4.1;3.96;0.31;2.71;27;ricardo-silva;Ricardo Silva;R. Silva;Ricardo César Dantas da Silva;https://s.glbimg.com/es/sde/f/2021/06/04/a95541b4ee84849f6e060a780b86704d_FORMATO.png;233;0.0;3.0;60.0;41.0;2.0;5.0;22.0;94.0;1.0;0.0;0.0;4.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
234;105585;38;264;4;6;-3.7;3.3;-0.78;1.33;21;roni;Roni;Roni;Roni Medeiros de Moura;https://s.glbimg.com/es/sde/f/2021/08/06/0267c10fd96d1aac8514b2b79ce44840_FORMATO.png;234;1.0;7.0;25.0;23.0;2.0;3.0;6.0;75.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
235;78605;38;264;4;7;0.8;8.19;-0.01;3.42;30;gabriel;Gabriel;Gabriel;Gabriel Girotto Franco;https://s.glbimg.com/es/sde/f/2021/08/06/e881a48a1349d2f83ad0c37f3f46db3c_FORMATO.png;235;1.0;6.0;105.0;41.0;3.0;6.0;37.0;148.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
236;104017;38;280;1;6;0.0;1.0;0.0;0.0;0;maycon;Maycon;Maycon;Maycon Cleiton de Paula Azevedo;https://s.glbimg.com/es/sde/f/2021/03/11/308968fc7b817463a9cbf4594f31100b_FORMATO.png;236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
237;86970;38;327;3;7;6.2;5.47;0.05;3.08;33;eduardo-bauermann;Eduardo Bauermann;E. Bauermann;Eduardo Gabriel dos Santos Bauermann;https://s.glbimg.com/es/sde/f/2021/06/04/5330493982418596b1d0c0c44cff10eb_FORMATO.png;237;1.0;2.0;51.0;26.0;6.0;1.0;16.0;97.0;0.0;0.0;1.0;1.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
238;88368;38;354;2;6;0.0;4.95;0.0;3.11;15;gabriel-dias;Gabriel Dias;G. Dias;Gabriel Dias de Oliveira;https://s.glbimg.com/es/sde/f/2021/03/15/57666f886eaedbc404c6e25572149161_FORMATO.png;238;0.0;1.0;33.0;16.0;3.0;4.0;12.0;77.0;1.0;0.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
239;104625;38;280;2;6;0.0;3.03;0.0;1.46;10;weverton;Weverton;Weverton;Weverton Guilherme da Silva Souza;https://s.glbimg.com/es/sde/f/2020/07/28/98ed816e6bc98070a63fcc74d25eca77_FORMATO.png;239;0.0;4.0;11.0;6.0;1.0;1.0;5.0;79.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
240;69010;38;1371;1;6;0.0;2.16;0.0;1.17;3;joao-carlos;João Carlos;J. Carlos;João Carlos Heidemann;https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png;240;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;0.0;0.0
241;102067;38;264;4;6;0.0;1.66;0.0;0.0;16;xavier;Xavier;Xavier;João Vitor Xavier de Almeida;https://s.glbimg.com/es/sde/f/2021/08/06/3bdc2581557fa4a70372464e63afb8d5_FORMATO.png;241;0.0;0.0;8.0;7.0;0.0;1.0;3.0;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
242;104664;38;264;5;6;0.0;1.48;0.0;-0.1;1;caue;Cauê;Cauê;Cauê Vinicius dos Santos;https://s.glbimg.com/es/sde/f/2021/08/06/13eef8ee4338bd4435337d492ad87969_FORMATO.png;242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
243;96725;38;285;2;7;-1.6;6.73;-0.69;3.44;26;saravia;Saravia;Saravia;Renzo Saravia;https://s.glbimg.com/es/sde/f/2021/05/02/1c4270c79b47cd97355b8ebd40e359d1_FORMATO.png;243;0.0;4.0;76.0;33.0;2.0;3.0;41.0;161.0;1.0;0.0;0.0;2.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
244;88544;38;354;2;5;0.0;3.29;0.0;3.02;11;buiu;Buiú;Buiú;Marcos Ytalo Benício da Silva;https://s.glbimg.com/es/sde/f/2021/04/20/0a7003d9e672a9bc3aee6c362e0c54cc_FORMATO.png;244;0.0;3.0;17.0;10.0;0.0;2.0;15.0;64.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
245;71113;38;315;4;6;0.0;2.16;0.0;0.58;10;felipe-baxola;Felipe Baxola;F. Baxola;Felipe de Oliveira Silva;https://s.glbimg.com/es/sde/f/2021/06/18/72f8933e3eb1aa16897b379a071744d9_FORMATO.png;245;0.0;0.0;4.0;3.0;3.0;2.0;5.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
246;102352;38;264;4;6;0.0;0.78;0.0;0.14;11;araos;Araos;Araos;Ángelo Giovanni Araos Llanos;https://s.glbimg.com/es/sde/f/2021/08/06/b3458d999a278e1e1bd0cb13265202ca_FORMATO.png;246;0.0;3.0;10.0;10.0;1.0;1.0;5.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
247;107543;38;280;2;6;0.0;3.68;0.0;3.35;4;rafael-luiz;Rafael Luiz;R. Luiz;Rafael Luiz Santos da Costa;https://s.glbimg.com/es/sde/f/2021/03/12/48b8806d31b9daf274f357279b2bfe92_FORMATO.png;247;0.0;0.0;10.0;1.0;0.0;0.0;2.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
248;104276;38;266;2;6;0.0;8.79;0.0;3.68;13;calegari;Calegari;Calegari;Lucas Felipe Calegari;https://s.glbimg.com/es/sde/f/2021/08/19/b663d44a41eb348f73ebd477e907a8bc_FORMATO.png;248;0.0;1.0;42.0;17.0;1.0;3.0;23.0;78.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
249;72142;38;264;3;5;0.0;5.0;0.0;0.0;0;danilo-avelar;Danilo Avelar;D. Avelar;Danilo Fernando Avelar;https://s.glbimg.com/es/sde/f/2021/08/06/8d71bef6dc33ebc2b17108534867bdef_FORMATO.png;249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
250;85315;38;264;4;6;0.0;6.13;0.0;2.58;20;cantillo;Cantillo;Cantillo;Víctor Danilo Cantillo Jiménez;https://s.glbimg.com/es/sde/f/2021/08/06/97f29ba828e0abf2b68c3c1347d7daa5_FORMATO.png;250;1.0;3.0;41.0;18.0;0.0;3.0;37.0;83.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251;105301;38;280;5;6;-0.5;2.93;-0.3;1.42;9;hurtado;Hurtado;Hurtado;Jan Carlos Hurtado Anchico;https://s.glbimg.com/es/sde/f/2020/08/28/46b9f37333e23a02a705e65db3c9aeb3_FORMATO.png;251;1.0;2.0;1.0;9.0;3.0;4.0;3.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252;97450;38;264;5;2;0.6;6.87;-0.3;1.9;36;gustavo-mosquito;Gustavo Mosquito;G. Mosquito;Gustavo Henric da Silva;https://s.glbimg.com/es/sde/f/2021/08/06/3fd9ca2e9488e4973c5694dc7e48d5d4_FORMATO.png;252;3.0;2.0;22.0;26.0;6.0;14.0;43.0;160.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
253;107110;38;280;3;6;0.0;4.95;0.0;1.19;23;natan;Natan;Natan;Natan Bernardo de Souza;https://s.glbimg.com/es/sde/f/2021/04/20/e89bd50dc5429e8da6e18e1d5582817e_FORMATO.png;253;0.0;3.0;23.0;15.0;0.0;1.0;6.0;56.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254;81952;38;354;4;6;0.0;1.14;0.0;0.23;6;oliveira;Oliveira;Oliveira;Willian Osmar de Oliveira Silva;https://s.glbimg.com/es/sde/f/2021/03/11/3a55695d943adfc6211bc86ebed46497_FORMATO.png;254;0.0;0.0;4.0;11.0;1.0;2.0;4.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
255;105584;38;264;2;7;1.4;5.47;0.06;2.9;6;lucas-piton;Lucas Piton;L. Piton;Lucas Piton Crivellaro;https://s.glbimg.com/es/sde/f/2021/08/06/3f01d0177895810aef5d3bedd7a25128_FORMATO.png;255;1.0;0.0;11.0;6.0;1.0;1.0;4.0;46.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256;98952;38;264;5;6;0.0;3.11;0.0;0.37;3;leo-natel;Léo Natel;L. Natel;Leonardo Natel Vieira;https://s.glbimg.com/es/sde/f/2021/08/06/e4aed4995aed17496402a02b73e1c614_FORMATO.png;256;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257;87402;38;354;3;7;1.9;3.67;-0.93;2.37;33;messias;Messias;Messias;Messias Rodrigues da Silva Júnior;https://s.glbimg.com/es/sde/f/2021/03/29/68f67fd62fe543e71e2659382404871f_FORMATO.png;257;2.0;7.0;19.0;28.0;2.0;9.0;9.0;127.0;0.0;0.0;1.0;0.0;14.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
258;109426;38;280;2;6;0.0;2.47;0.0;0.84;16;weverson;Weverson;Weverson;Weverson Moreira da Costa;https://s.glbimg.com/es/sde/f/2020/08/07/b2b35810b693ede75833b9de607b5ffd_FORMATO.png;258;0.0;2.0;17.0;12.0;2.0;2.0;2.0;82.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
259;90264;38;327;5;6;0.0;6.15;0.0;1.81;29;rodolfo;Rodolfo;Rodolfo;Rodolfo José da Silva Bardella;https://s.glbimg.com/es/sde/f/2021/06/04/7a6c7a20ebefb1d7e3fc2038c8e83e0c_FORMATO.png;259;1.0;0.0;28.0;20.0;8.0;15.0;26.0;84.0;0.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
260;91783;38;327;2;6;0.0;2.5;0.0;1.81;9;diego-ferreira;Diego Ferreira;D. Ferreira;Diego Ferreira Matheus;https://s.glbimg.com/es/sde/f/2021/06/04/93022ab5537f0f34a288fac64fde4663_FORMATO.png;260;0.0;0.0;12.0;11.0;1.0;0.0;14.0;79.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
