match_id;turn;home_id;visitor_id;date;timestamp;local;valid;home_goal;visitor_goal;year
287509;1;266;277;2022-04-09 16:30:00;1649532600;Maracanã;True;0;0;2022
287515;1;373;262;2022-04-09 19:00:00;1649541600;Antônio Accioly;True;1;1;2022
287511;1;275;354;2022-04-09 21:00:00;1649548800;Allianz Parque;True;2;3;2022
287517;1;294;290;2022-04-10 11:00:00;1649599200;Couto Pereira;True;3;0;2022
287508;1;282;285;2022-04-10 16:00:00;1649617200;Mineirão;True;2;0;2022
287512;1;263;264;2022-04-10 16:00:00;1649617200;Nilton Santos (Engenhão);True;1;3;2022
287514;1;356;1371;2022-04-10 18:00:00;1649624400;Castelão (CE);True;0;1;2022
287510;1;276;293;2022-04-10 19:00:00;1649628000;Morumbi;True;4;0;2022
287516;1;314;327;2022-04-10 19:00:00;1649628000;Ressacada;True;1;0;2022
287513;1;286;280;2022-04-11 20:00:00;1649718000;Alfredo Jaconi;True;2;2;2022
287535;2;290;275;2022-04-16 16:30:00;1650137400;Hailé Pinheiro (Serrinha);True;1;1;2022
287528;2;327;286;2022-04-16 19:00:00;1650146400;Independência;True;4;1;2022
287531;2;264;314;2022-04-16 19:00:00;1650146400;Neo Química Arena;True;3;0;2022
287536;2;1371;266;2022-04-16 21:00:00;1650153600;Arena Pantanal;True;0;1;2022
287532;2;277;294;2022-04-17 11:00:00;1650204000;Vila Belmiro;True;2;1;2022
287529;2;262;276;2022-04-17 16:00:00;1650222000;Maracanã;True;3;1;2022
287530;2;280;373;2022-04-17 18:00:00;1650229200;Nabi Abi Chedid;True;4;0;2022
287533;2;285;356;2022-04-17 18:00:00;1650229200;Beira-Rio;True;2;1;2022
287537;2;293;282;2022-04-17 18:00:00;1650229200;Arena da Baixada;True;0;1;2022
287534;2;354;263;2022-04-17 19:00:00;1650232800;Castelão (CE);True;1;3;2022
287561;3;280;276;2022-04-23 16:30:00;1650742200;Nabi Abi Chedid;True;1;1;2022
287568;3;293;262;2022-04-23 16:30:00;1650742200;Arena da Baixada;True;1;0;2022
287560;3;266;285;2022-04-23 19:00:00;1650751200;Maracanã;True;0;1;2022
287562;3;275;264;2022-04-23 19:00:00;1650751200;Arena Barueri;True;3;0;2022
287559;3;282;294;2022-04-23 21:00:00;1650758400;Independência;True;2;2;2022
287563;3;277;327;2022-04-24 16:00:00;1650826800;Vila Belmiro;True;3;0;2022
287564;3;286;1371;2022-04-24 18:00:00;1650834000;Alfredo Jaconi;True;0;1;2022
287566;3;373;263;2022-04-24 18:30:00;1650835800;Antônio Accioly;True;1;1;2022
287567;3;314;290;2022-04-25 20:00:00;1650927600;Ressacada;True;3;2;2022
287565;3;356;354;2022-06-01 20:30:00;1654126200;Castelão (CE);False;0;1;2022
287579;4;262;275;2022-04-20 19:30:00;1650493800;Maracanã;False;0;0;2022
287578;4;327;293;2022-04-30 16:30:00;1651347000;Independência;True;1;0;2022
287584;4;354;280;2022-04-30 16:30:00;1651347000;Castelão (CE);True;0;1;2022
287585;4;290;282;2022-04-30 18:30:00;1651354200;Hailé Pinheiro (Serrinha);True;2;2;2022
287586;4;1371;373;2022-04-30 19:00:00;1651356000;Arena Pantanal;True;1;1;2022
287582;4;263;286;2022-05-01 11:00:00;1651413600;Nilton Santos (Engenhão);True;1;1;2022
287581;4;264;356;2022-05-01 16:00:00;1651431600;Neo Química Arena;True;1;0;2022
287587;4;294;266;2022-05-01 16:00:00;1651431600;Couto Pereira;True;3;2;2022
287583;4;285;314;2022-05-01 19:00:00;1651442400;Beira-Rio;True;0;0;2022
287580;4;276;277;2022-05-02 20:00:00;1651532400;Morumbi;True;2;1;2022
287628;5;282;327;2022-05-07 16:30:00;1651951800;Independência;True;1;2;2022
287637;5;293;354;2022-05-07 20:30:00;1651966200;Arena da Baixada;True;1;0;2022
287629;5;262;263;2022-05-08 11:00:00;1652018400;Mané Garrincha;True;0;1;2022
287631;5;275;266;2022-05-08 16:00:00;1652036400;Allianz Parque;True;1;1;2022
287635;5;373;290;2022-05-08 16:00:00;1652036400;Antônio Accioly;True;0;1;2022
287630;5;280;264;2022-05-08 18:00:00;1652043600;Nabi Abi Chedid;True;0;1;2022
287632;5;277;1371;2022-05-08 18:00:00;1652043600;Vila Belmiro;True;4;1;2022
287633;5;286;285;2022-05-08 19:00:00;1652047200;Alfredo Jaconi;True;1;1;2022
287634;5;356;276;2022-05-08 19:00:00;1652047200;Castelão (CE);True;1;1;2022
287636;5;314;294;2022-05-09 20:00:00;1652137200;Ressacada;True;2;1;2022
287681;6;275;280;2022-05-14 16:30:00;1652556600;Allianz Parque;True;2;0;2022
287684;6;354;262;2022-05-14 16:30:00;1652556600;Castelão (CE);True;2;2;2022
