;match_id;turn;home_id;visitor_id;date;timestamp;local;valid;home_goal;visitor_goal
357;270250;36;1371;275;2021-11-30 22:00:00;1638320400;Arena Pantanal;True;1;3
358;270249;36;315;373;2021-12-03 20:00:00;1638572400;Arena Condá;False;0;1
359;270246;36;356;286;2021-12-03 21:00:00;1638576000;Castelão (CE);False;1;0
360;270222;37;264;284;2021-12-05 16:00:00;1638730800;Neo Química Arena;True;1;1
361;270224;37;282;280;2021-12-05 16:00:00;1638730800;Mineirão;True;4;3
362;270227;37;265;266;2021-12-05 16:00:00;1638730800;Itaipava Arena Fonte Nova;True;2;0
363;270226;37;354;327;2021-12-05 19:00:00;1638741600;Castelão (CE);True;0;0
364;270223;37;276;286;2021-12-06 19:00:00;1638828000;Morumbi;True;3;1
365;270228;37;293;275;2021-12-06 19:00:00;1638828000;Arena da Baixada;True;0;0
366;270221;37;262;277;2021-12-06 20:00:00;1638831600;Maracanã;True;0;1
367;270225;37;285;373;2021-12-06 20:00:00;1638831600;Beira-Rio;True;1;2
368;270230;37;1371;356;2021-12-06 20:00:00;1638831600;Arena Pantanal;True;1;0
369;270229;37;315;292;2021-12-06 21:00:00;1638835200;Arena Condá;True;0;1
370;270211;38;266;315;2021-12-09 21:30:00;1639096200;Maracanã;True;3;0
371;270212;38;275;354;2021-12-09 21:30:00;1639096200;Arena Barueri;True;1;0
372;270213;38;277;1371;2021-12-09 21:30:00;1639096200;Vila Belmiro;True;1;1
373;270214;38;327;276;2021-12-09 21:30:00;1639096200;Independência;True;2;0
374;270215;38;284;282;2021-12-09 21:30:00;1639096200;Arena do Grêmio;True;4;3
375;270216;38;356;265;2021-12-09 21:30:00;1639096200;Castelão (CE);True;2;1
376;270217;38;292;293;2021-12-09 21:30:00;1639096200;Arena de Pernambuco;True;1;1
377;270218;38;280;285;2021-12-09 21:30:00;1639096200;Nabi Abi Chedid;True;1;0
378;270219;38;286;264;2021-12-09 21:30:00;1639096200;Alfredo Jaconi;True;1;0
379;270220;38;373;262;2021-12-09 21:30:00;1639096200;Antônio Accioly;True;2;0
