match_id;turn;home_id;visitor_id;date;timestamp;local;valid;home_goal;visitor_goal;year
302615;3;280;283;2023-04-29 18:30:00;1682803800;Nabi Abi Chedid;True;0;3;2023
302616;3;282;293;2023-04-29 21:00:00;1682812800;Independência;True;2;1;2023
302611;3;262;263;2023-04-30 16:00:00;1682881200;Maracanã;True;2;3;2023
302617;3;285;290;2023-04-30 18:30:00;1682890200;Beira-Rio;True;1;0;2023
302620;3;1371;284;2023-04-30 18:30:00;1682890200;Arena Pantanal;True;1;2;2023
302612;3;267;265;2023-05-01 20:00:00;1682982000;São Januário;True;0;1;2023
302646;4;283;277;2023-05-06 16:00:00;1683399600;Independência;True;2;1;2023
302641;4;266;267;2023-05-06 21:00:00;1683417600;Maracanã;True;1;1;2023
302650;4;327;1371;2023-05-07 11:00:00;1683468000;Independência;True;1;2;2023
302643;4;276;285;2023-05-07 16:00:00;1683486000;Morumbi;True;2;0;2023
302648;4;293;262;2023-05-07 16:00:00;1683486000;Arena da Baixada;True;2;1;2023
302649;4;265;294;2023-05-07 16:00:00;1683486000;Itaipava Arena Fonte Nova;True;3;1;2023
302642;4;263;282;2023-05-07 18:30:00;1683495000;Nilton Santos (Engenhão);True;2;0;2023
302645;4;290;275;2023-05-07 18:30:00;1683495000;Hailé Pinheiro (Serrinha);True;0;5;2023
302647;4;284;280;2023-05-07 18:30:00;1683495000;Arena do Grêmio;True;3;3;2023
302644;4;264;356;2023-05-08 20:00:00;1683586800;Neo Química Arena;True;1;1;2023
302661;5;277;265;2023-05-10 19:00:00;1683756000;Vila Belmiro;True;3;0;2023
302663;5;280;327;2023-05-10 19:00:00;1683756000;Nabi Abi Chedid;True;2;2;2023
302667;5;285;293;2023-05-10 19:00:00;1683756000;Beira-Rio;True;0;2;2023
302655;5;262;290;2023-05-10 20:00:00;1683759600;Maracanã;True;2;0;2023
302670;5;1371;282;2023-05-10 20:00:00;1683759600;Arena Pantanal;True;0;4;2023
302659;5;275;284;2023-05-10 21:30:00;1683765000;Allianz Parque;True;4;1;2023
302666;5;283;266;2023-05-10 21:30:00;1683765000;Mineirão;True;0;2;2023
302668;5;294;267;2023-05-11 19:00:00;1683842400;Couto Pereira;True;1;1;2023
302657;5;263;264;2023-05-11 19:30:00;1683844200;Nilton Santos (Engenhão);True;3;0;2023
302669;5;356;276;2023-05-11 20:00:00;1683846000;Castelão (CE);True;0;0;2023
302699;6;265;262;2023-05-13 16:00:00;1684004400;Itaipava Arena Fonte Nova;True;2;3;2023
302691;6;266;1371;2023-05-13 18:30:00;1684013400;Maracanã;True;2;0;2023
302693;6;275;280;2023-05-13 18:30:00;1684013400;Allianz Parque;True;1;1;2023
302696;6;282;285;2023-05-13 21:00:00;1684022400;Mineirão;True;2;0;2023
302692;6;267;277;2023-05-14 16:00:00;1684090800;São Januário;True;0;1;2023
302694;6;264;276;2023-05-14 16:00:00;1684090800;Neo Química Arena;True;1;1;2023
302697;6;284;356;2023-05-14 16:00:00;1684090800;Arena do Grêmio;True;0;0;2023
302695;6;290;263;2023-05-14 18:30:00;1684099800;Hailé Pinheiro (Serrinha);True;2;1;2023
302698;6;293;294;2023-05-14 18:30:00;1684099800;Arena da Baixada;True;3;2;2023
302700;6;327;283;2023-05-14 18:30:00;1684099800;Independência;True;0;4;2023
302719;7;265;290;2023-05-20 16:00:00;1684609200;Itaipava Arena Fonte Nova;True;1;1;2023
302712;7;263;266;2023-05-20 18:30:00;1684618200;Nilton Santos (Engenhão);True;1;0;2023
302713;7;276;267;2023-05-20 18:30:00;1684618200;Morumbi;True;4;2;2023
302715;7;280;293;2023-05-20 18:30:00;1684618200;Nabi Abi Chedid;True;2;0;2023
302718;7;294;282;2023-05-20 18:30:00;1684618200;Couto Pereira;True;1;2;2023
302720;7;327;356;2023-05-20 18:30:00;1684618200;Independência;True;2;1;2023
302714;7;277;275;2023-05-20 21:00:00;1684627200;Vila Belmiro;True;0;0;2023
302711;7;262;264;2023-05-21 16:00:00;1684695600;Maracanã;True;1;0;2023
302717;7;284;285;2023-05-21 18:30:00;1684704600;Arena do Grêmio;True;3;1;2023
302716;7;283;1371;2023-05-22 20:00:00;1684796400;Arena do Jacaré;True;0;1;2023
302744;8;293;284;2023-05-27 16:00:00;1685214000;Arena da Baixada;True;1;2;2023
302745;8;356;267;2023-05-27 16:00:00;1685214000;Castelão (CE);True;2;0;2023
302737;8;262;283;2023-05-27 18:30:00;1685223000;Maracanã;True;1;1;2023
302746;8;1371;294;2023-05-27 18:30:00;1685223000;Arena Pantanal;True;1;1;2023
302739;8;276;290;2023-05-27 21:00:00;1685232000;Morumbi;True;2;1;2023
302740;8;264;266;2023-05-28 16:00:00;1685300400;Neo Química Arena;True;2;0;2023
302743;8;285;265;2023-05-28 16:00:00;1685300400;Beira-Rio;True;2;0;2023
302741;8;280;277;2023-05-28 18:30:00;1685309400;Nabi Abi Chedid;True;2;0;2023
302742;8;282;275;2023-05-28 18:30:00;1685309400;Mineirão;True;1;1;2023
302738;8;263;327;2023-05-28 19:00:00;1685311200;Nilton Santos (Engenhão);True;2;0;2023
302759;9;356;265;2023-06-03 16:00:00;1685818800;Castelão (CE);True;0;0;2023
302756;9;283;282;2023-06-03 18:30:00;1685827800;Parque do Sabiá;True;0;1;2023
302758;9;293;263;2023-06-03 18:30:00;1685827800;Arena da Baixada;True;1;0;2023
302760;9;327;264;2023-06-03 18:30:00;1685827800;Independência;True;2;0;2023
302754;9;277;285;2023-06-03 21:00:00;1685836800;Vila Belmiro;True;1;1;2023
302751;9;266;280;2023-06-04 16:00:00;1685905200;Maracanã;True;2;1;2023
302757;9;284;276;2023-06-04 16:00:00;1685905200;Arena do Grêmio;True;2;1;2023
302753;9;275;294;2023-06-04 18:30:00;1685914200;Allianz Parque;True;3;1;2023
302755;9;290;1371;2023-06-04 18:30:00;1685914200;Hailé Pinheiro (Serrinha);True;0;1;2023
302752;9;267;262;2023-06-05 20:00:00;1686006000;Maracanã;True;1;4;2023
302787;10;294;277;2023-06-10 16:00:00;1686423600;Couto Pereira;True;0;0;2023
302778;10;264;1371;2023-06-10 18:30:00;1686432600;Neo Química Arena;True;1;1;2023
302783;10;282;280;2023-06-10 18:30:00;1686432600;Mineirão;True;1;1;2023
302789;10;265;283;2023-06-10 18:30:00;1686432600;Itaipava Arena Fonte Nova;True;2;2;2023
302774;10;263;356;2023-06-10 21:00:00;1686441600;Nilton Santos (Engenhão);True;2;0;2023
302790;10;327;293;2023-06-11 11:00:00;1686492000;Mineirão;True;2;2;2023
302776;10;276;275;2023-06-11 16:00:00;1686510000;Morumbi;True;0;2;2023
302785;10;285;267;2023-06-11 16:00:00;1686510000;Beira-Rio;True;2;1;2023
302771;10;262;284;2023-06-11 18:30:00;1686519000;Maracanã;True;3;0;2023
302781;10;290;266;2023-06-11 18:30:00;1686519000;Hailé Pinheiro (Serrinha);True;2;2;2023
302803;11;276;293;2023-06-21 19:00:00;1687384800;Morumbi;True;2;1;2023
302806;11;283;356;2023-06-21 19:00:00;1687384800;Mineirão;True;0;1;2023
302804;11;277;264;2023-06-21 20:00:00;1687388400;Vila Belmiro;True;0;2;2023
302801;11;266;282;2023-06-21 21:30:00;1687393800;Raulino de Oliveira;True;1;1;2023
302809;11;265;275;2023-06-21 21:30:00;1687393800;Itaipava Arena Fonte Nova;True;1;0;2023
302807;11;284;327;2023-06-22 19:00:00;1687471200;Arena do Grêmio;True;3;1;2023
302802;11;267;290;2023-06-22 20:00:00;1687474800;São Januário;True;0;1;2023
302808;11;294;285;2023-06-22 20:00:00;1687474800;Couto Pereira;True;0;1;2023
302810;11;1371;263;2023-06-22 20:00:00;1687474800;Arena Pantanal;True;0;1;2023
302805;11;280;262;2023-06-22 21:30:00;1687480200;Nabi Abi Chedid;True;4;0;2023
302828;12;293;264;2023-06-24 16:00:00;1687633200;Arena da Baixada;True;1;0;2023
302821;12;266;265;2023-06-24 18:30:00;1687642200;Maracanã;True;2;1;2023
302829;12;356;282;2023-06-24 18:30:00;1687642200;Castelão (CE);True;2;1;2023
302826;12;283;276;2023-06-24 21:00:00;1687651200;Independência;True;1;0;2023
302823;12;275;263;2023-06-25 16:00:00;1687719600;Allianz Parque;True;0;1;2023
302827;12;284;294;2023-06-25 16:00:00;1687719600;Arena do Grêmio;True;5;1;2023
302824;12;277;262;2023-06-25 18:30:00;1687728600;Vila Belmiro;True;2;3;2023
302825;12;280;290;2023-06-25 18:30:00;1687728600;Nabi Abi Chedid;True;2;0;2023
302830;12;327;285;2023-06-25 18:30:00;1687728600;Independência;True;1;2;2023
302822;12;267;1371;2023-06-26 21:00:00;1687824000;Luso-Brasileiro;True;1;0;2023
302853;13;276;266;2023-07-01 16:00:00;1688238000;Morumbi;True;1;0;2023
302851;13;262;356;2023-07-01 18:30:00;1688247000;Maracanã;True;2;0;2023
302859;13;265;284;2023-07-01 18:30:00;1688247000;Itaipava Arena Fonte Nova;True;1;2;2023
302857;13;285;283;2023-07-01 21:00:00;1688256000;Beira-Rio;True;0;0;2023
302854;13;264;280;2023-07-02 11:00:00;1688306400;Neo Química Arena;True;0;1;2023
302852;13;263;267;2023-07-02 16:00:00;1688324400;Nilton Santos (Engenhão);True;2;0;2023
302856;13;282;327;2023-07-02 16:00:00;1688324400;Mineirão;True;2;2;2023
302858;13;293;275;2023-07-02 16:00:00;1688324400;Ligga Arena;True;2;2;2023
302860;13;1371;277;2023-07-02 18:30:00;1688333400;Arena Pantanal;True;3;0;2023
302855;13;290;294;2023-07-03 20:00:00;1688425200;Hailé Pinheiro (Serrinha);True;1;2;2023
302602;14;267;283;2023-07-08 16:00:00;1688842800;São Januário;True;0;1;2023
302610;14;1371;265;2023-07-08 16:00:00;1688842800;Arena Pantanal;True;1;1;2023
302606;14;282;264;2023-07-08 18:30:00;1688851800;Mineirão;True;0;1;2023
302608;14;294;327;2023-07-08 18:30:00;1688851800;Couto Pereira;True;3;1;2023
302603;14;275;262;2023-07-08 21:00:00;1688860800;Allianz Parque;True;1;1;2023
302604;14;277;290;2023-07-09 11:00:00;1688911200;Vila Belmiro;True;4;3;2023
302601;14;266;285;2023-07-09 16:00:00;1688929200;Maracanã;True;2;0;2023
302605;14;280;276;2023-07-09 16:00:00;1688929200;Nabi Abi Chedid;True;0;0;2023
302607;14;284;263;2023-07-09 18:30:00;1688938200;Arena do Grêmio;True;0;2;2023
302609;14;356;293;2023-07-09 18:30:00;1688938200;Castelão (CE);True;1;0;2023
302625;15;263;280;2023-07-15 21:00:00;1689465600;Nilton Santos (Engenhão);True;2;0;2023
306169;15;283;294;2023-07-16 11:00:00;1689516000;Independência;True;0;0;2023
302623;15;266;262;2023-07-16 16:00:00;1689534000;Maracanã;True;0;0;2023
302627;15;276;277;2023-07-16 16:00:00;1689534000;Morumbi;True;4;1;2023
302639;15;356;1371;2023-07-16 16:00:00;1689534000;Castelão (CE);True;0;1;2023
302635;15;285;275;2023-07-16 18:30:00;1689543000;Beira-Rio;True;0;0;2023
302637;15;293;265;2023-07-16 18:30:00;1689543000;Ligga Arena;True;2;0;2023
302631;15;290;282;2023-07-17 20:00:00;1689634800;Hailé Pinheiro (Serrinha);True;0;0;2023
302629;15;264;284;2023-09-18 21:00:00;1695081600;Neo Química Arena;False;4;4;2023
302640;15;327;267;2023-09-25 20:00:00;1695682800;Independência;False;0;1;2023
302651;16;262;327;2023-07-22 16:00:00;1690052400;Maracanã;True;1;1;2023
302653;16;275;356;2023-07-22 16:00:00;1690052400;Allianz Parque;True;3;1;2023
302664;16;265;264;2023-07-22 18:30:00;1690061400;Itaipava Arena Fonte Nova;True;0;0;2023
302665;16;1371;276;2023-07-22 18:30:00;1690061400;Arena Pantanal;True;2;1;2023
302660;16;284;282;2023-07-22 21:00:00;1690070400;Arena do Grêmio;True;1;0;2023
302654;16;277;263;2023-07-23 16:00:00;1690138800;Vila Belmiro;True;2;2;2023
302656;16;280;285;2023-07-23 16:00:00;1690138800;Nabi Abi Chedid;True;0;0;2023
302658;16;283;290;2023-07-23 16:00:00;1690138800;Independência;True;0;1;2023
302652;16;267;293;2023-07-23 18:30:00;1690147800;São Januário;True;0;2;2023
302662;16;294;266;2023-07-24 19:00:00;1690236000;Couto Pereira;True;2;0;2023
302681;17;266;277;2023-07-29 16:00:00;1690657200;Maracanã;True;1;0;2023
302687;17;285;1371;2023-07-29 16:00:00;1690657200;Beira-Rio;True;1;2;2023
302688;17;293;283;2023-07-29 16:00:00;1690657200;Ligga Arena;True;3;3;2023
302684;17;264;267;2023-07-29 18:30:00;1690666200;Neo Química Arena;True;3;1;2023
302689;17;356;280;2023-07-29 18:30:00;1690666200;Castelão (CE);True;0;3;2023
302686;17;282;262;2023-07-29 21:00:00;1690675200;Independência;True;1;2;2023
302683;17;276;265;2023-07-30 11:00:00;1690725600;Morumbi;True;0;0;2023
302682;17;263;294;2023-07-30 16:00:00;1690743600;Nilton Santos (Engenhão);True;4;1;2023
302690;17;327;275;2023-07-30 16:00:00;1690743600;Independência;True;1;4;2023
302685;17;290;284;2023-07-30 18:30:00;1690752600;Hailé Pinheiro (Serrinha);True;1;1;2023
302724;18;277;293;2023-08-05 16:00:00;1691262000;Vila Belmiro;True;1;1;2023
302725;18;290;356;2023-08-05 18:30:00;1691271000;Hailé Pinheiro (Serrinha);True;1;0;2023
302747;18;285;264;2023-08-05 18:30:00;1691271000;Beira-Rio;True;2;2;2023
302721;18;266;275;2023-08-05 21:00:00;1691280000;Maracanã;True;2;1;2023
302722;18;267;284;2023-08-06 16:00:00;1691348400;São Januário;True;1;0;2023
302723;18;276;282;2023-08-06 16:00:00;1691348400;Morumbi;True;0;2;2023
302726;18;283;263;2023-08-06 18:30:00;1691357400;Mineirão;True;0;0;2023
302748;18;294;280;2023-08-06 18:30:00;1691357400;Couto Pereira;True;0;1;2023
302749;18;265;327;2023-08-06 18:30:00;1691357400;Itaipava Arena Fonte Nova;True;3;1;2023
302750;18;1371;262;2023-08-06 20:00:00;1691362800;Arena Pantanal;True;3;0;2023
302773;19;263;285;2023-08-12 21:00:00;1691884800;Nilton Santos (Engenhão);True;3;1;2023
302780;19;282;265;2023-08-13 11:00:00;1691935200;Mineirão;True;1;0;2023
302777;19;264;294;2023-08-13 16:00:00;1691953200;Neo Química Arena;True;3;1;2023
302782;19;284;266;2023-08-13 16:00:00;1691953200;Arena do Grêmio;True;2;1;2023
302788;19;327;290;2023-08-13 16:00:00;1691953200;Independência;True;0;1;2023
302772;19;262;276;2023-08-13 18:30:00;1691962200;Maracanã;True;1;1;2023
302786;19;356;277;2023-08-13 18:30:00;1691962200;Castelão (CE);True;4;0;2023
302775;19;275;283;2023-08-14 19:00:00;1692050400;Allianz Parque;True;1;0;2023
302779;19;280;267;2023-08-14 21:00:00;1692057600;Nabi Abi Chedid;True;1;1;2023
302784;19;293;1371;2023-08-15 20:00:00;1692140400;Ligga Arena;False;2;0;2023
302813;20;276;263;2023-08-19 16:00:00;1692471600;Morumbi;True;0;0;2023
302817;20;285;356;2023-08-19 16:00:00;1692471600;Beira-Rio;True;0;1;2023
302811;20;266;327;2023-08-19 18:30:00;1692480600;Maracanã;True;3;1;2023
302820;20;1371;275;2023-08-19 18:30:00;1692480600;Arena Pantanal;True;0;2;2023
302816;20;283;264;2023-08-19 21:00:00;1692489600;Mineirão;True;1;1;2023
302812;20;267;282;2023-08-20 11:00:00;1692540000;Maracanã;True;1;0;2023
302814;20;277;284;2023-08-20 16:00:00;1692558000;Vila Belmiro;True;2;1;2023
302818;20;294;262;2023-08-20 16:00:00;1692558000;Couto Pereira;True;2;3;2023
302819;20;265;280;2023-08-20 16:00:00;1692558000;Itaipava Arena Fonte Nova;True;4;0;2023
302815;20;290;293;2023-08-21 20:00:00;1692658800;Hailé Pinheiro (Serrinha);True;1;1;2023
302841;21;262;285;2023-08-26 18:30:00;1693085400;Maracanã;True;0;0;2023
302844;21;264;290;2023-08-26 21:00:00;1693094400;Neo Química Arena;True;1;1;2023
302845;21;280;1371;2023-08-27 11:00:00;1693144800;Nabi Abi Chedid;True;2;0;2023
302842;21;263;265;2023-08-27 16:00:00;1693162800;Nilton Santos (Engenhão);True;3;0;2023
302846;21;282;277;2023-08-27 16:00:00;1693162800;Arena MRV;True;2;0;2023
302850;21;327;276;2023-08-27 16:00:00;1693162800;Independência;True;2;1;2023
302843;21;275;267;2023-08-27 18:30:00;1693171800;Allianz Parque;True;1;0;2023
302848;21;293;266;2023-08-27 18:30:00;1693171800;Ligga Arena;True;2;2;2023
302849;21;356;294;2023-08-27 18:30:00;1693171800;Presidente Vargas (CE);True;3;1;2023
302847;21;284;283;2023-08-27 19:00:00;1693173600;Arena do Grêmio;True;3;0;2023
302875;22;290;285;2023-09-02 16:00:00;1693681200;Hailé Pinheiro (Serrinha);True;0;0;2023
302878;22;293;282;2023-09-02 16:00:00;1693681200;Ligga Arena;True;1;1;2023
302872;22;263;262;2023-09-02 21:00:00;1693699200;Nilton Santos (Engenhão);True;1;2;2023
302877;22;284;1371;2023-09-03 11:00:00;1693749600;Arena do Grêmio;True;2;0;2023
302871;22;266;356;2023-09-03 16:00:00;1693767600;Raulino de Oliveira;True;1;0;2023
302874;22;264;275;2023-09-03 16:00:00;1693767600;Neo Química Arena;True;0;0;2023
302876;22;283;280;2023-09-03 18:30:00;1693776600;Mineirão;True;0;0;2023
302879;22;265;267;2023-09-03 18:30:00;1693776600;Itaipava Arena Fonte Nova;True;1;1;2023
302880;22;327;277;2023-09-03 18:30:00;1693776600;Independência;True;2;0;2023
302873;22;276;294;2023-09-27 19:00:00;1695852000;Morumbi;False;2;1;2023
302901;23;262;293;2023-09-13 21:30:00;1694651400;Kleber Andrade;True;0;3;2023
302907;23;285;276;2023-09-13 21:30:00;1694651400;Beira-Rio;True;2;1;2023
302904;23;277;283;2023-09-14 19:00:00;1694728800;Vila Belmiro;True;0;3;2023
302909;23;356;264;2023-09-14 19:00:00;1694728800;Castelão (CE);True;2;1;2023
302908;23;294;265;2023-09-14 20:00:00;1694732400;Couto Pereira;True;2;4;2023
302905;23;280;284;2023-09-14 21:30:00;1694737800;Nabi Abi Chedid;True;2;0;2023
302910;23;1371;327;2023-09-15 20:00:00;1694818800;Arena Pantanal;True;2;2;2023
302903;23;275;290;2023-09-15 21:30:00;1694824200;Allianz Parque;True;1;0;2023
302902;23;267;266;2023-09-16 16:00:00;1694890800;Nilton Santos (Engenhão);True;4;2;2023
302906;23;282;263;2023-09-16 21:00:00;1694908800;Arena MRV;True;1;0;2023
302929;24;265;277;2023-09-18 20:00:00;1695078000;Itaipava Arena Fonte Nova;False;1;2;2023
302930;24;327;280;2023-09-19 21:30:00;1695169800;Independência;False;0;2;2023
302925;24;290;262;2023-09-20 19:00:00;1695247200;Hailé Pinheiro (Serrinha);True;0;0;2023
302921;24;266;283;2023-09-20 21:30:00;1695256200;Maracanã;True;1;0;2023
302923;24;276;356;2023-09-20 21:30:00;1695256200;Morumbi;True;1;2;2023
302922;24;267;294;2023-09-21 19:00:00;1695333600;São Januário;True;5;1;2023
302928;24;293;285;2023-09-21 19:30:00;1695335400;Ligga Arena;True;2;1;2023
302927;24;284;275;2023-09-21 21:30:00;1695342600;Arena do Grêmio;True;1;0;2023
302924;24;264;263;2023-09-22 20:00:00;1695423600;Neo Química Arena;True;1;0;2023
302926;24;282;1371;2023-09-23 21:00:00;1695513600;Arena MRV;True;1;0;2023
302931;25;262;265;2023-09-30 16:00:00;1696100400;Maracanã;True;1;0;2023
302939;25;356;284;2023-09-30 16:00:00;1696100400;Castelão (CE);True;1;1;2023
302933;25;276;264;2023-09-30 18:30:00;1696109400;Morumbi;True;2;1;2023
302940;25;1371;266;2023-09-30 18:30:00;1696109400;Arena Pantanal;True;3;0;2023
302937;25;285;282;2023-09-30 21:00:00;1696118400;Beira-Rio;True;0;2;2023
302934;25;277;267;2023-10-01 16:00:00;1696186800;Vila Belmiro;True;4;1;2023
302936;25;283;327;2023-10-01 16:00:00;1696186800;Mineirão;True;1;1;2023
302938;25;294;293;2023-10-01 16:00:00;1696186800;Couto Pereira;True;2;0;2023
302935;25;280;275;2023-10-01 18:30:00;1696195800;Nabi Abi Chedid;True;2;1;2023
302932;25;263;290;2023-10-02 20:00:00;1696287600;Nilton Santos (Engenhão);True;1;1;2023
302945;26;290;265;2023-10-07 16:00:00;1696705200;Hailé Pinheiro (Serrinha);True;4;6;2023
302942;26;267;276;2023-10-07 18:30:00;1696714200;São Januário;True;0;0;2023
302944;26;264;262;2023-10-07 21:00:00;1696723200;Neo Química Arena;True;1;1;2023
302941;26;266;263;2023-10-08 16:00:00;1696791600;Maracanã;True;0;2;2023
302943;26;275;277;2023-10-08 16:00:00;1696791600;Arena Barueri;True;1;2;2023
302947;26;285;284;2023-10-08 16:00:00;1696791600;Beira-Rio;True;3;2;2023
302946;26;282;294;2023-10-08 18:30:00;1696800600;Arena MRV;True;1;2;2023
302948;26;293;280;2023-10-08 18:30:00;1696800600;Ligga Arena;True;1;1;2023
302949;26;356;327;2023-10-08 18:30:00;1696800600;Castelão (CE);True;3;2;2023
302950;26;1371;283;2023-10-14 21:00:00;1697328000;Arena Pantanal;False;0;0;2023
302587;27;284;293;2023-10-18 19:00:00;1697666400;Arena do Grêmio;True;1;2;2023
302588;27;294;1371;2023-10-18 20:00:00;1697670000;Couto Pereira;True;0;3;2023
302590;27;327;263;2023-10-18 20:00:00;1697670000;Independência;True;1;2;2023
302582;27;267;356;2023-10-18 21:30:00;1697675400;São Januário;True;1;0;2023
302585;27;290;276;2023-10-18 21:30:00;1697675400;Hailé Pinheiro (Serrinha);True;2;0;2023
302589;27;265;285;2023-10-18 21:30:00;1697675400;Itaipava Arena Fonte Nova;True;1;0;2023
302583;27;275;282;2023-10-19 19:00:00;1697752800;Allianz Parque;True;0;2;2023
302586;27;283;262;2023-10-19 19:00:00;1697752800;Mineirão;True;0;2;2023
302584;27;277;280;2023-10-19 20:00:00;1697756400;Vila Belmiro;True;1;3;2023
302581;27;266;264;2023-10-19 21:30:00;1697761800;Maracanã;True;3;3;2023
302624;28;276;284;2023-10-21 18:30:00;1697923800;Morumbi;True;3;0;2023
302636;28;265;356;2023-10-21 18:30:00;1697923800;Itaipava Arena Fonte Nova;True;2;0;2023
302638;28;1371;290;2023-10-21 18:30:00;1697923800;Arena Pantanal;True;1;1;2023
302622;28;263;293;2023-10-22 15:00:00;1697997600;Nilton Santos (Engenhão);True;1;1;2023
302621;28;262;267;2023-10-22 16:00:00;1698001200;Maracanã;True;1;0;2023
302630;28;282;283;2023-10-22 16:00:00;1698001200;Arena MRV;True;0;1;2023
302632;28;285;277;2023-10-22 16:00:00;1698001200;Beira-Rio;True;7;1;2023
302626;28;264;327;2023-10-22 18:30:00;1698010200;Neo Química Arena;True;1;1;2023
302628;28;280;266;2023-10-22 18:30:00;1698010200;Nabi Abi Chedid;True;1;0;2023
302634;28;294;275;2023-10-22 18:30:00;1698010200;Couto Pereira;True;0;2;2023
302671;29;266;290;2023-10-25 19:00:00;1698271200;Raulino de Oliveira;True;5;3;2023
302675;29;280;282;2023-10-25 19:00:00;1698271200;Nabi Abi Chedid;True;1;2;2023
302678;29;293;327;2023-10-25 19:00:00;1698271200;Ligga Arena;True;3;2;2023
302673;29;275;276;2023-10-25 20:00:00;1698274800;Allianz Parque;True;5;0;2023
302676;29;283;265;2023-10-25 20:00:00;1698274800;Mineirão;True;3;0;2023
302677;29;284;262;2023-10-25 21:30:00;1698280200;Arena do Grêmio;True;3;2;2023
302680;29;1371;264;2023-10-25 21:30:00;1698280200;Arena Pantanal;True;0;1;2023
302672;29;267;285;2023-10-26 19:00:00;1698357600;São Januário;True;1;2;2023
302674;29;277;294;2023-10-26 21:30:00;1698366600;Vila Belmiro;True;2;1;2023
302679;29;356;263;2023-11-23 19:00:00;1700776800;Castelão (CE);False;2;2;2023
302703;30;275;265;2023-10-28 19:00:00;1698530400;Allianz Parque;True;1;0;2023
302710;30;327;284;2023-10-28 19:00:00;1698530400;Independência;True;3;4;2023
302706;30;282;266;2023-10-28 21:00:00;1698537600;Arena MRV;True;2;0;2023
302705;30;290;267;2023-10-29 16:00:00;1698606000;Hailé Pinheiro (Serrinha);True;1;1;2023
302708;30;293;276;2023-10-29 16:00:00;1698606000;Ligga Arena;True;1;1;2023
302704;30;264;277;2023-10-29 18:30:00;1698615000;Neo Química Arena;True;1;1;2023
302707;30;285;294;2023-10-29 18:30:00;1698615000;Beira-Rio;True;3;4;2023
302702;30;263;1371;2023-10-29 20:00:00;1698620400;Nilton Santos (Engenhão);True;0;1;2023
302709;30;356;283;2023-11-18 18:30:00;1700343000;Castelão (CE);False;0;1;2023
302701;30;262;280;2023-11-23 21:30:00;1700785800;Maracanã;False;1;0;2023
302735;31;265;266;2023-10-31 19:00:00;1698789600;Itaipava Arena Fonte Nova;False;1;0;2023
302730;31;264;293;2023-11-01 19:00:00;1698876000;Neo Química Arena;True;1;0;2023
302733;31;285;327;2023-11-01 19:00:00;1698876000;Beira-Rio;True;1;1;2023
302727;31;262;277;2023-11-01 20:00:00;1698879600;Mané Garrincha;True;1;2;2023
302734;31;294;284;2023-11-01 20:00:00;1698879600;Couto Pereira;True;1;2;2023
302728;31;263;275;2023-11-01 21:30:00;1698885000;Nilton Santos (Engenhão);True;3;4;2023
302732;31;282;356;2023-11-01 21:30:00;1698885000;Arena MRV;True;3;1;2023
302736;31;1371;267;2023-11-02 17:00:00;1698955200;Arena Pantanal;True;0;2;2023
